wallet_id,total_transaction_count,total_transaction_sum,big_transaction_count,big_transaction_sum,small_transaction_count,small_transaction_sum,from_transaction_count,from_transaction_sum,to_transaction_count,to_transaction_sum,to_unique_wallet,from_unique_wallet,from_unique_big,to_unique_big,from_unique_small,to_unique_small,classification
204777,22,41.15551395967424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204778,1,40.862478043359026,1,40.862478043359026,1,40.862478043359026,0,0,0,0,1,1,0,0,0,0,Negative
204780,3,38.15700082636418,3,38.15700082636418,3,38.15700082636418,0,0,0,0,1,0,0,0,0,0,Negative
204781,1,39.87875497519929,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Negative
204782,1,39.25150193195359,1,39.25150193195359,1,39.25150193195359,0,0,0,0,0,1,0,0,0,0,Negative
204783,1,42.1397754815034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
204784,1,36.090942364582865,1,36.090942364582865,1,36.090942364582865,0,0,0,0,1,1,0,0,0,0,Negative
204786,218,42.81523867172447,218,42.81523867172447,218,42.81523867172447,0,0,0,0,1,0,0,0,0,0,Negative
204787,1,39.806433076396985,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Negative
204788,2,41.3753455773533,2,41.3753455773533,2,41.3753455773533,0,0,0,0,0,0,0,0,0,0,Negative
204789,91,42.776340153990176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204790,1,39.481635852918046,1,39.481635852918046,1,39.481635852918046,0,0,0,0,1,1,0,0,0,0,Negative
204791,2,41.547958118138226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204792,226,45.459987368095376,226,45.459987368095376,226,45.459987368095376,0,0,0,0,1,0,0,0,0,0,Negative
204793,2,40.05332820003038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204795,157,42.69391957404029,0,0,1,15.015695497379346,0,0,0,0,1,0,0,0,0,0,Positive
204797,1,36.764207670506245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
204798,4,38.42285667665346,4,38.42285667665346,4,38.42285667665346,0,0,0,0,1,0,0,0,0,0,Negative
204799,1,37.92336257089511,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Negative
204800,2,41.31471309927198,2,41.31471309927198,2,41.31471309927198,0,0,0,0,1,0,0,0,0,0,Negative
204801,1,35.71772951784532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Negative
204804,97,45.26629206921363,97,45.26629206921363,97,45.26629206921363,0,0,0,0,1,0,0,0,0,0,Negative
204805,1,39.75218983569565,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204806,1,39.13299099720035,1,39.13299099720035,1,39.13299099720035,0,0,0,0,1,1,0,0,0,0,Negative
204807,461,46.74938361858526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204808,6,38.26404221535765,8,43.0947688629072,16,38.2640422277378,0,0,0,0,1,0,0,0,0,0,Negative
204810,28,41.307537560465306,28,41.307537560465306,28,41.307537560465306,0,0,0,0,1,0,0,0,0,0,Negative
204811,2,40.137428939974725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204812,1,36.595202960408464,1,36.595202960408464,1,36.595202960408464,0,0,0,0,1,1,0,0,0,0,Negative
204813,19,43.40236773339841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204814,1,20.33189592321079,1,20.33189592321079,1,20.33189592321079,0,0,0,0,0,1,0,0,0,0,Positive
204824,1,24.67650755819051,1,24.67650755819051,1,24.67650755819051,0,0,0,0,0,1,0,0,0,0,Positive
204828,13,39.66626924883436,13,39.66626924883436,15,39.66626924948591,0,0,0,0,1,0,0,0,0,0,Negative
204833,1,16.61232050121907,0,0,6,19.12181436780405,0,0,0,0,1,1,0,0,1,0,Positive
204834,9,23.8635283766764,9,23.8635283766764,9,23.8635283766764,0,0,0,0,1,0,0,0,0,0,Negative
204840,11,21.73420789344566,11,21.73420789344566,14,21.769504227233845,0,0,0,0,1,0,0,0,0,0,Positive
204843,2,21.500254330105488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
204851,2,18.028017135872606,0,0,1,17.784115313215853,0,0,0,0,1,0,0,0,0,0,Positive
204852,1,20.72326583694641,1,20.72326583694641,1,20.72326583694641,0,0,0,0,1,1,0,0,0,0,Positive
204857,1,40.78130146551247,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Negative
204858,5,26.072057624383092,5,26.072057624383092,5,26.072057624383092,0,0,0,0,1,1,0,0,0,0,Negative
204862,4,27.003590716688684,4,27.003590716688684,22,27.004239157386756,0,0,0,0,0,0,0,0,0,0,Positive
204863,2,27.440876859790013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
204864,1,22.595068013848003,1,22.595068013848003,1,22.595068013848003,0,0,0,0,0,1,0,0,0,0,Positive
204867,5,19.015031021146058,0,0,1,17.622913751123875,0,0,0,0,1,0,0,0,0,1,Negative
204873,1,24.216955492448623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204891,1,19.70506877517332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204894,1,18.821555566133043,1,18.821555566133043,1,18.821555566133043,0,0,0,0,0,1,0,0,0,0,Positive
204896,1,20.506192715732073,1,20.506192715732073,1,20.506192715732073,0,0,0,0,0,1,0,0,0,0,Positive
204897,1,24.24224625426495,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204900,1,16.11809565095832,1,16.11809565095832,1,16.11809565095832,0,0,0,0,0,1,0,0,1,0,Positive
204902,1,22.33270374938051,1,22.33270374938051,1,22.33270374938051,0,0,0,0,1,1,0,0,0,0,Positive
204903,3,21.987189351637934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Negative
204905,1,21.19264072795268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204906,1,18.720785336402702,1,18.720785336402702,1,18.720785336402702,0,0,0,0,0,1,0,0,0,0,Positive
204910,1,17.47907220409392,1,17.47907220409392,3,18.497641785088494,0,0,0,0,0,1,0,0,1,0,Positive
204911,1,20.72326583694641,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204913,1,20.378964647090566,0,0,1,16.11809565095832,0,0,0,0,1,1,0,0,0,1,Positive
204914,3,21.098178998561835,3,21.098178998561835,4,21.11183227746294,0,0,0,0,1,0,0,0,0,0,Negative
204915,1,18.41566820212882,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
204916,1,19.92475814072864,1,19.92475814072864,1,19.92475814072864,0,0,0,0,0,1,0,0,0,0,Positive
204917,1,20.030118656386467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204918,1,20.39857393886073,1,20.39857393886073,1,20.39857393886073,0,0,0,0,1,1,0,0,0,0,Positive
204919,1,21.416413017506358,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204925,1,19.06253463012476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204926,1,18.767103311426748,1,18.767103311426748,1,18.767103311426748,0,0,0,0,0,1,0,0,0,0,Positive
204927,126,46.34750796459812,1,45.31539767771594,3,19.08881669516901,0,0,0,0,1,0,0,0,0,0,Negative
204928,1,20.694449569817422,1,20.694449569817422,1,20.694449569817422,0,0,0,0,0,1,0,0,0,0,Positive
204929,1,20.70633572699907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204933,158,27.22020054659665,0,0,7,19.30904214591356,0,0,0,0,1,1,0,0,0,0,Positive
204935,1,20.030118656386467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204936,1,20.512544805630757,1,20.512544805630757,1,20.512544805630757,0,0,0,0,1,1,0,0,0,0,Positive
204937,1,23.090127310784762,0,0,1,9.311632623458054,0,0,0,0,1,1,0,0,0,0,Positive
204940,1,20.022088095575,1,20.022088095575,1,20.022088095575,0,0,0,0,0,1,0,0,0,0,Positive
204941,1,21.416413017506358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204942,2,23.24480574465362,2,23.24480574465362,2,23.24480574465362,0,0,0,0,1,0,0,0,0,0,Positive
204943,1,19.665310248178155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204944,1,25.525776976042373,1,25.525776976042373,1,25.525776976042373,0,0,0,0,0,1,0,0,0,0,Positive
204945,2,19.664631126859746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
204946,1,20.884169316357045,1,20.884169316357045,1,20.884169316357045,0,0,0,0,1,1,0,0,0,0,Positive
204947,1,21.82154473671328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204949,1,18.831330190126256,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204950,1,20.432117671194064,1,20.432117671194064,1,20.432117671194064,0,0,0,0,0,1,0,0,0,0,Positive
204951,1,17.83500629674702,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
204954,4,21.99049510442468,4,21.99049510442468,4,21.99049510442468,0,0,0,0,0,0,0,0,0,0,Positive
204955,1,22.515525181216116,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204961,1,19.513055674013327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204962,1,24.7393581848269,1,24.7393581848269,1,24.7393581848269,0,0,0,0,1,1,0,0,0,0,Positive
204963,1,19.865177548723366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204964,1,23.942141661814613,1,23.942141661814613,1,23.942141661814613,0,0,0,0,0,1,0,0,0,0,Positive
204965,1,21.469953784434388,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204966,1,24.412145291060348,1,24.412145291060348,1,24.412145291060348,0,0,0,0,0,1,0,0,0,0,Positive
204969,16,23.658547096591366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
204973,1,23.7189981105004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204977,1,19.429112446260554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204978,1,21.62506847947671,1,21.62506847947671,1,21.62506847947671,0,0,0,0,0,1,0,0,0,0,Positive
204981,1,23.02505494412779,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
204982,1,20.56991321641843,1,20.56991321641843,1,20.56991321641843,0,0,0,0,1,1,0,0,0,0,Positive
204983,1,18.132998671500584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
204986,1,18.72064209651473,1,18.72064209651473,1,18.72064209651473,0,0,0,0,0,1,0,0,0,0,Positive
204991,1,20.1855313966232,0,0,1,18.36135527786755,0,0,0,0,1,1,0,0,0,0,Positive
204992,1,22.621485217275595,1,22.621485217275595,1,22.621485217275595,0,0,0,0,0,1,0,0,0,0,Positive
204993,5,23.031335860171026,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Negative
204994,1,26.446057617766833,1,26.446057617766833,2,26.44638462103919,0,0,0,0,1,1,0,0,0,1,Positive
204995,1,23.03007227999182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204997,1,20.724265337279494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
204998,1,20.44882899124465,1,20.44882899124465,1,20.44882899124465,0,0,0,0,0,1,0,0,0,0,Positive
205000,1,19.492223941607516,1,19.492223941607516,1,19.492223941607516,0,0,0,0,0,1,0,0,0,0,Positive
205001,1,24.81761039916851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205003,1,20.72326583694641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205004,1,18.156059240837457,1,18.156059240837457,1,18.156059240837457,0,0,0,0,0,1,0,0,1,0,Positive
205005,1,17.034300499144578,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205007,1,20.7208852646313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205008,1,23.43131603804862,1,23.43131603804862,1,23.43131603804862,0,0,0,0,0,1,0,0,0,0,Positive
205010,1,20.914806871777085,1,20.914806871777085,1,20.914806871777085,0,0,0,0,0,1,0,0,0,0,Positive
205013,1,20.030118656386467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205014,1,10.739695575936725,1,10.739695575936725,3,17.198133158218873,0,0,0,0,1,1,0,0,1,0,Positive
205018,1,19.806975105072254,1,19.806975105072254,1,19.806975105072254,0,0,0,0,1,1,0,0,0,0,Positive
205020,3,23.51232110213941,3,23.51232110213941,3,23.51232110213941,0,0,0,0,1,1,0,0,0,0,Negative
205021,1,22.69478688401665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205022,1,16.681465981768316,1,16.681465981768316,1,16.681465981768316,0,0,0,0,0,1,0,0,1,0,Positive
205025,1,24.301640650215397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205026,299,25.93017856174848,299,25.93017856174848,299,25.93017856174848,0,0,0,0,1,0,0,0,0,0,Positive
205028,1,20.061260180220422,1,20.061260180220422,2,20.123109515918415,0,0,0,0,1,1,0,0,0,1,Positive
205031,1,19.28656952723015,0,0,1,18.162650867439055,0,0,0,0,1,1,0,0,0,1,Positive
205033,1,20.337603356134426,0,0,1,11.034357264263106,0,0,0,0,1,1,0,0,0,1,Positive
205034,1,20.19675808047443,1,20.19675808047443,2,20.326168382671085,0,0,0,0,1,1,0,0,0,1,Positive
205035,1,16.109293021244167,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205038,1,26.58369654154202,1,26.58369654154202,1,26.58369654154202,0,0,0,0,0,1,0,0,0,0,Positive
205039,1,19.534050273595383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205040,1,19.131542210977212,1,19.131542210977212,2,19.167771899240677,0,0,0,0,1,1,0,0,0,1,Positive
205041,1,20.85516095335086,0,0,8,19.944402581222008,0,0,0,0,0,1,0,0,0,0,Positive
205042,1,16.811242831518264,1,16.811242831518264,1,16.811242831518264,0,0,0,0,0,1,0,0,1,0,Positive
205044,1,15.89495209964411,1,15.89495209964411,1,15.89495209964411,0,0,0,0,0,1,0,0,1,0,Positive
205045,1,20.41792924723716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205047,1,17.0002727534975,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205048,1,15.75148551605181,1,15.75148551605181,1,15.75148551605181,0,0,0,0,1,1,0,0,1,0,Positive
205049,1,23.725546622118166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205050,2,20.861705414948283,2,20.861705414948283,2,20.861705414948283,0,0,0,0,1,0,0,0,0,0,Positive
205051,1,21.157643065103098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205053,1,17.98989782785991,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205054,1,20.385889191470778,1,20.385889191470778,1,20.385889191470778,0,0,0,0,0,1,0,0,0,0,Positive
205056,1,20.818576016750736,1,20.818576016750736,1,20.818576016750736,0,0,0,0,0,1,0,0,0,0,Positive
205058,1,23.02842038536076,1,23.02842038536076,1,23.02842038536076,0,0,0,0,1,1,0,0,0,0,Positive
205063,1,18.274382486335067,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205064,1,19.715407911546766,1,19.715407911546766,1,19.715407911546766,0,0,0,0,0,1,0,0,0,0,Positive
205065,1,19.2873712946819,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205068,2,22.75075597299415,2,22.75075597299415,2,22.75075597299415,0,0,0,0,0,0,0,0,0,0,Positive
205069,1,19.806975105072254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205072,1,16.791698223932137,1,16.791698223932137,2,17.48484540449208,0,0,0,0,1,1,0,0,1,1,Positive
205073,16,23.698208496292846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
205076,1,38.98690424482904,1,38.98690424482904,10,38.98690424868726,0,0,0,0,1,1,0,0,0,0,Negative
205081,1,16.456784928127902,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205082,1,19.25104759457172,1,19.25104759457172,1,19.25104759457172,0,0,0,0,0,1,0,0,0,0,Positive
205083,1,21.972118749985523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205091,1,23.025850929940457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205098,1,17.393341964139626,1,17.393341964139626,1,17.393341964139626,0,0,0,0,0,1,0,0,1,0,Positive
205102,1,24.96314140991412,1,24.96314140991412,1,24.96314140991412,0,0,0,0,0,1,0,0,0,0,Positive
205104,1,21.14094767597878,1,21.14094767597878,1,21.14094767597878,0,0,0,0,0,1,0,0,0,0,Positive
205105,1,16.610395059267834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205107,1,22.80270737862625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205108,1,20.030118656386467,1,20.030118656386467,1,20.030118656386467,0,0,0,0,0,1,0,0,0,0,Positive
205109,1,20.94640938826062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205110,1,19.11388087311051,1,19.11388087311051,1,19.11388087311051,0,0,0,0,0,1,0,0,0,0,Positive
205119,1,16.6787499280486,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205122,1,19.555736517843915,1,19.555736517843915,1,19.555736517843915,0,0,0,0,0,1,0,0,0,0,Positive
205123,1,21.77803284508112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205125,1,18.34604108432406,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205126,1,23.09350957841427,1,23.09350957841427,1,23.09350957841427,0,0,0,0,0,1,0,0,0,0,Positive
205128,1,20.68349625719341,1,20.68349625719341,2,20.701609704530405,0,0,0,0,1,1,0,0,0,1,Positive
205129,1,21.639556568820566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205130,1,19.185944374544505,1,19.185944374544505,1,19.185944374544505,0,0,0,0,0,1,0,0,0,0,Positive
205131,2,20.91862263545165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
205134,2,21.416413017506358,2,21.416413017506358,2,21.416413017506358,0,0,0,0,0,0,0,0,0,0,Positive
205136,1,23.24790260769763,1,23.24790260769763,1,23.24790260769763,0,0,0,0,0,1,0,0,0,0,Positive
205137,1,20.030118656386467,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205138,1,21.421400559017396,1,21.421400559017396,1,21.421400559017396,0,0,0,0,0,1,0,0,0,0,Positive
205141,2,22.515025306174465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
205143,1,21.815189137463726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205144,1,19.339747363482946,1,19.339747363482946,1,19.339747363482946,1,19.339747363482946,0,0,0,1,0,0,0,0,Positive
205145,1,18.420680743952367,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205146,2,23.864186353752498,2,23.864186353752498,2,23.864186353752498,0,0,0,0,1,0,0,0,0,0,Positive
205149,1,22.229211884262803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205150,1,21.639556568820566,1,21.639556568820566,1,21.639556568820566,0,0,0,0,0,1,0,0,0,0,Positive
205151,2,20.493889953684665,0,0,2,17.9052294047084,0,0,0,0,1,0,0,0,0,0,Positive
205155,1,20.74253887501536,0,0,1,16.4939595339251,0,0,0,0,1,1,0,0,0,1,Positive
205157,1,30.552494175123062,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Negative
205158,1,18.25249875071213,1,18.25249875071213,1,18.25249875071213,0,0,0,0,0,1,0,0,1,0,Positive
205159,1,17.89196490705994,0,0,3,18.98511320450164,0,0,0,0,1,1,0,0,1,0,Positive
205160,18,25.15328859044057,18,25.15328859044057,18,25.15328859044057,0,0,0,0,0,0,0,0,0,0,Positive
205161,3,24.491895128497738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
205169,1,21.253894088008582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205170,1,17.361719816080143,1,17.361719816080143,2,18.055663038613726,0,0,0,0,1,1,0,0,1,1,Positive
205174,1,20.72326583694641,1,20.72326583694641,1,20.72326583694641,0,0,0,0,0,1,0,0,0,0,Positive
205177,2,23.025850929940457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
205179,2,21.861291127971356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
205182,4,20.341287736930703,4,20.341287736930703,5,20.451509605711507,4,20.341287736930703,1,18.191644866933316,1,0,0,0,0,1,Positive
205185,1,15.199301788866046,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205187,1,18.643023975095804,0,0,1,16.01384562958452,0,0,0,0,1,1,0,0,0,1,Positive
205189,1,16.207518534593756,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205190,1,29.84660348644097,1,29.84660348644097,1,29.84660348644097,0,0,0,0,0,1,0,0,0,0,Negative
205192,1,21.82187812561452,1,21.82187812561452,1,21.82187812561452,0,0,0,0,0,1,0,0,0,0,Positive
205193,1,21.018944731910683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205195,1,22.69987392697304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205196,1,22.33270374938051,1,22.33270374938051,1,22.33270374938051,0,0,0,0,0,1,0,0,0,0,Positive
205199,1,20.25734555229015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205200,1,21.109568054083468,1,21.109568054083468,1,21.109568054083468,0,0,0,0,0,1,0,0,0,0,Positive
205203,2,44.06078203632531,1,44.014615650034784,0,0,0,0,0,0,1,0,0,0,0,0,Negative
205204,1,19.0789433984963,1,19.0789433984963,1,19.0789433984963,0,0,0,0,0,1,0,0,0,0,Positive
205205,1,19.138520537102682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205209,1,19.399897094435843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205210,1,25.328436022934504,1,25.328436022934504,1,25.328436022934504,0,0,0,0,0,1,0,0,0,0,Positive
205215,1,20.024730767747208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205223,1,24.63526696655528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205231,1,22.33270374938051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205232,1,17.72753356339242,1,17.72753356339242,1,17.72753356339242,0,0,0,0,0,1,0,0,1,0,Positive
205233,1,21.754312806118755,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205237,1,17.72753356339242,0,0,1,17.757237578391052,0,0,0,0,1,1,0,0,1,1,Positive
205239,1,23.492427867027036,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205243,1,13.815510557964274,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205244,2,23.305006140992287,2,23.305006140992287,2,23.305006140992287,0,0,0,0,1,0,0,0,0,0,Positive
205246,1,18.82960652368951,1,18.82960652368951,1,18.82960652368951,0,0,0,0,0,1,0,0,0,0,Positive
205248,1,21.82146474184989,1,21.82146474184989,1,21.82146474184989,0,0,0,0,0,1,0,0,0,0,Positive
205249,1,19.41899415928445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205253,1,21.82187812561452,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205257,1,17.37987238739911,0,0,2,17.771427608728775,0,0,0,0,1,1,0,0,1,0,Positive
205258,1,20.21244021318042,1,20.21244021318042,1,20.21244021318042,0,0,0,0,1,1,0,0,0,0,Positive
205259,1,18.313581985091457,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205260,18,38.552474140050904,18,38.552474140050904,18,38.552474140050904,0,0,0,0,1,0,0,0,0,0,Negative
205265,1,17.852402545438288,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205266,60,27.38782233366654,60,27.38782233366654,60,27.38782233366654,0,0,0,0,1,0,0,0,0,0,Positive
205267,1,24.11533631942114,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205272,1,18.420680743952367,1,18.420680743952367,2,19.11382792451231,0,0,0,0,1,1,0,0,1,1,Positive
205273,1,22.536941981446034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205277,1,20.594957419665604,0,0,0,0,1,20.594957419665604,0,0,0,1,0,0,0,0,Positive
205278,1,22.03159865659659,1,22.03159865659659,1,22.03159865659659,0,0,0,0,1,1,0,0,0,0,Positive
205281,7,20.84672164087333,0,0,0,0,7,20.84672164087333,0,0,0,0,0,0,0,0,Positive
205284,11,29.20772774889263,11,29.20772774889263,11,29.20772774889263,0,0,0,0,0,0,0,0,0,0,Negative
205285,2,21.85421828896875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive
205286,1,22.625373363343332,1,22.625373363343332,1,22.625373363343332,0,0,0,0,0,1,0,0,0,0,Positive
205287,1,25.38670493105848,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205289,1,20.292482920853956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205292,2,19.051587145542175,2,19.051587145542175,2,19.051587145542175,0,0,0,0,1,0,0,0,0,1,Positive
205295,1,22.245470029710944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205296,1,16.428104881982158,1,16.428104881982158,1,16.428104881982158,0,0,0,0,0,1,0,0,1,0,Positive
205299,1,19.33697147582652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205300,1,21.365119723118806,1,21.365119723118806,1,21.365119723118806,0,0,0,0,0,1,0,0,0,0,Positive
205302,1,15.319587954740548,1,15.319587954740548,1,15.319587954740548,0,0,0,0,0,1,0,0,1,0,Positive
205306,2,21.639556568820566,2,21.639556568820566,2,21.639556568820566,0,0,0,0,0,0,0,0,0,0,Positive
205307,1,22.188290704950063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205308,1,30.62675335348254,1,30.62675335348254,2,30.626753354032537,0,0,0,0,1,1,0,0,0,0,Negative
205316,1,22.669175986001726,1,22.669175986001726,1,22.669175986001726,0,0,0,0,0,1,0,0,0,0,Positive
205318,1,19.696344524205664,1,19.696344524205664,1,19.696344524205664,0,0,0,0,0,1,0,0,0,0,Positive
205319,1,19.63790011976426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205323,1,19.809471855595024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205325,1,21.415498729672585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205327,1,14.722826738757295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Positive
205330,1,16.523560759066484,1,16.523560759066484,2,17.402790941087044,0,0,0,0,1,1,0,0,1,1,Positive
205333,1,19.053812492102324,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205334,1,19.628326793644597,1,19.628326793644597,1,19.628326793644597,0,0,0,0,0,1,0,0,0,0,Positive
205335,1,22.106124029946773,0,0,1,18.389415665449064,0,0,0,0,1,1,0,0,0,0,Positive
205336,3,20.898582690488343,3,20.898582690488343,3,20.898582690488343,0,0,0,0,1,0,0,0,0,0,Negative
205338,1,22.80270737862625,1,22.80270737862625,1,22.80270737862625,0,0,0,0,0,1,0,0,0,0,Positive
205339,1,19.673443712447735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive
205340,1,20.238757521497792,1,20.238757521497792,1,20.238757521497792,0,0,0,0,0,1,0,0,0,0,Positive
205341,1,18.513215667201365,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive
205342,1,19.35024301801976,1,19.35024301801976,1,19.35024301801976,0,0,0,0,0,1,0,0,0,0,Positive
205349,1,9.898977397058243,0,0,1,9.899027621814035,0,0,0,0,1,1,0,0,1,1,Positive
205350,1,22.371924462533794,1,22.371924462533794,1,22.371924462533794,0,0,0,0,0,1,0,0,0,0,Positive
205354,1,19.515737087735808,1,19.515737087735808,1,19.515737087735808,0,0,0,0,0,1,0,0,0,0,Positive
